Z@0,Z@1,Z@2,Z@3,Z@4,Z@5,Z@6,Z@7,Z@8,Z@9,Z@10,Z@11,Z@12,Z@13,Z@14,Z@15,Z@16,Z@17,Z@18,Z@19,Z@20,Z@21,Z@22,Z@23,Z@24,Z@25,Z@26,Z@27,Z@28,Z@29,Z@30,Z@31,Z@32,Z@33,Z@34,Z@35,Z@36,Z@37,Z@38,Z@39,Z@40,Z@41,Z@42,Z@43,Z@44,Z@45,Z@46,Z@48,Z@49,Z@50,Z@52,Z@53,Z@54,Z@55,Z@56,Z@57,Z@58,Z@59,Z@60,Z@61,Z@62,Z@63,Z@64,Z@65,Z@66,Z@67,Z@68,Z@69,Z@70,Z@71,Z@72,Z@73,Z@74,Z@75,Z@76,Z@77,Z@78,Z@79,Z@80,Z@81,Z@82,Z@83,Z@84,Z@85,Z@86,Z@87,Z@88,Z@89,Z@90,Z@91,Z@92,Z@93,Z@94,Z@95,Z@96,Z@97,Z@98,Z@99,Z@100,Z@101,Z@102,Z@103,Z@104,Z@105,Z@106,Z@107,Z@108,Z@109,Z@110,Z@111,Z@112,Z@114,Z@115,Z@116,Z@118,Z@119,Z@120,Z@121,Z@122,Z@123,Z@124,Z@125,Z@126,Z@127,Z@128,Z@129,Z@130,Z@131,Z@132,Z@133,Z@134,Z@135,Z@136,Z@137,y
-0.430776749,-0.668059281,-0.211760013,1.424027003,1.613106511,-0.276582096,-0.17592881,-0.183043617,-0.752856149,-0.107702966,-0.131768456,-0.233055329,-0.073927173,-0.126158394,-0.048419275,-0.06848776,-0.132968238,-0.734478294,-1.097963175,-0.701876617,-0.830133965,-0.850984461,-2.281811113,-0.277220278,-3.662050313,-2.67134057,-0.597053742,2.217219113,-2.106285208,-2.71257157,-2.357499818,0.190628197,-3.322301458,-2.478496318,-2.294342024,0.224250703,-3.331968462,-2.556564842,1.155276722,2.344548782,-2.6990446,-3.181266927,-1.298729632,-0.057855746,-3.312225041,-3.241982435,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,2.319075763,0.024065427,-0.227013365,-0.124331789,-1.725641852,2.424676433,-3.750016713,-3.780652865,2.256196347,0.035480532,-0.168368638,-0.103898472,-0.11123262,-0.131796904,-0.143842738,0.074875455,-0.253585322,-0.30714521,-0.139574023,-0.165550386,-0.181230305,-0.136330363,-0.163331484,-0.061678523,-0.142284192,-0.177108932,-0.238924472,-0.136735635,-0.166034906,-0.619182017,-0.351495465,-0.201590006,0.331742566,-0.168389787,-2.248657435,-0.296737927,-3.356513218,-2.470439125,-0.603336104,1.414683252,-2.414783363,-2.474140468,-2.351329284,0.016451491,-3.369794781,-2.500797723,-2.288131319,0.060667818,-3.297953271,-2.497188419,1.129833641,3.745643067,-2.263355175,-3.919905613,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,2.224596241,2.7045819,-0.04405216,-2.00301313,1.294208912,2.031594809,-0.509883347,-1.543003234,2.271754158,2.638099849,0.066920922,-1.897815571,1.000757419,1.400831218,-0.268798316,-0.955997895,-0.76567956,-0.550039099,1
-0.096868391,-0.499737419,1.695672288,2.273197908,2.202463511,-0.141914556,-0.111532086,-0.174041224,-0.19967107,-0.157552488,-0.15864608,-0.215020953,-0.083185635,-0.129649812,-0.048419275,-0.110645946,-0.137337685,-1.168847986,-1.097963175,-0.701876617,-1.306144749,-0.850984461,0.10919511,2.182853003,0.351798063,-1.110996346,2.05779911,-0.238118153,0.310890185,0.347247361,0.610463591,2.766258802,-1.018326265,-2.478496318,0.687812429,2.755125339,-0.938864015,-2.363466925,1.658839691,2.344548782,0.249843162,-1.422947306,-1.048228617,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.146781266,0.760203804,0.760203804,-1.250087067,0.024065427,-0.664955412,-0.330633011,0.766233762,-0.487764186,0.2285254,0.430690808,-1.2215565,0.003001573,-0.8795356,-0.411397774,0.302914228,-0.057409864,1.603861112,0.074875455,-0.253585322,-0.140317947,-0.154761477,-0.160984999,-0.184624219,-0.142218614,-0.158704834,-0.055004037,-0.133737896,-0.170021629,-0.239252046,-0.145504278,-0.158850748,-0.94837761,-0.351495465,-0.201590006,-0.29392101,-0.168389787,0.135995227,2.057513971,0.389274239,-0.987680572,1.701407171,-0.635673279,-0.336667492,0.197752814,0.615737829,2.532479496,-0.821174738,-2.231740186,0.681435983,2.495510233,-0.789284821,-2.153607924,1.129833641,1.660475597,-0.956608428,-1.711386915,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.071212089,1.172959814,1.172959814,-0.494788251,-0.876886115,-0.876886115,-1.031634089,0.561949235,-0.367822022,-0.590092779,0.746908932,-0.121522411,0.086931748,0.129507483,-1.004240083,0.546758428,-0.501821817,-0.641310312,-0.146247975,0.545336333,-1.554542132,0.238381348,-0.76567956,1.639153061,1
-0.400421444,-0.614905009,-0.211760013,0.574856097,0.434392513,-0.301560579,-0.251666499,-0.231215067,0.063653671,-0.225251934,-0.232019787,-0.231654059,-0.084738604,-0.163317045,-0.048403423,-0.139399265,-0.179479778,-0.200805274,0.134416479,-0.701876617,1.120241977,0.320382124,0.036740376,2.182853003,-1.655126125,-2.67134057,-2.757605943,0.431519283,-4.724891884,-3.377749598,-0.908084756,1.4784435,-2.554309727,-2.750978523,-0.697704811,1.679503619,-2.374726683,-2.749662759,4.332688136,7.589683124,0.249843162,-4.939586548,6.717302859,17.26994021,0.30165984,-3.241982435,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,-0.098144665,2.022210647,-3.292607694,-3.012548908,-0.231521343,2.159909104,-2.009404539,-2.532847332,-0.105447271,2.095574484,-3.142339573,-2.9716637,0.322635507,-0.057409864,1.079549957,0.074875455,-0.253585322,-0.338120795,-0.250936294,-0.234080586,-0.18390971,-0.227372177,-0.231998785,-0.057493263,-0.154620719,-0.20453926,-0.239317561,-0.190686243,-0.193749394,-1.124283651,-0.351495465,-0.201590006,-0.637371504,-0.168389787,0.06147483,2.057513971,-1.483619489,-2.470439125,-2.400745953,0.047778898,-3.800193944,-2.474140468,-0.875729061,1.274465494,-2.277529048,-2.500797723,-0.670635915,1.460702206,-2.120415019,-2.497188419,3.567925265,5.830810536,0.350138319,-3.919905613,5.571571612,11.48916162,0.429896483,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,-0.030816861,0.776212501,-1.98667133,-1.53203968,-1.17434204,-0.618395616,0.385339295,0.6214224,-0.073760267,0.850055835,-1.966602645,-1.567563675,0.71400607,1.400831218,0.549402294,-1.252203947,-0.76567956,-0.641255439,1
1.997647675,0.474757573,2.967293823,1.424027003,0.434392513,-0.108185521,-0.240017894,-0.205712535,-0.018157217,-0.218088846,-0.201594976,-0.161326878,-0.097396998,-0.166030548,-0.048396501,-0.167635039,-0.18287924,-0.029235152,1.366796133,0.720878353,0.478997545,1.10129318,1.359294394,2.182853003,0.351798063,-1.110996346,0.751930397,-0.461330632,0.310890185,0.480282967,1.480387954,1.907715267,0.517657198,-0.843603087,1.471990082,1.806047351,0.550178752,-0.702824839,-0.072214207,-0.27801839,0.249843162,0.335372315,-0.790671232,-0.057855746,0.30165984,0.308195771,-0.016154154,0.791955441,0.791955441,-0.699460851,-1.314338695,-1.314338695,1.292565947,-0.832282525,0.648870729,0.907174325,-0.057684253,-0.487764186,0.477184282,0.586666499,1.287098605,-0.785773138,0.815771503,0.945610015,0.914273862,0.125458275,3.002024192,1.868891345,1.099622765,-0.097604614,-0.219196027,-0.199990978,-0.09548933,-0.203373766,-0.199111777,-0.047790286,-0.15867222,-0.201588125,-0.223200922,-0.193372109,-0.191645487,-0.916649371,0.563755179,-0.201590006,-0.146716859,0.598405136,2.037921325,2.057513971,0.389274239,-0.987680572,1.933008905,-0.635673279,0.529214121,0.754397248,2.501755896,1.693803495,0.635179572,-0.617394965,2.490903415,1.521573267,0.695437322,-0.435705446,-0.224661705,-0.424691872,0.350138319,0.497131783,-1.062465014,-0.0869659,0.429896483,0.442092188,-0.324768876,1.172959814,1.172959814,-0.494788251,-0.876886115,-0.876886115,0.985429626,0.561949235,0.927257425,0.037871822,0.608880383,-0.287146813,0.683746843,0.6214224,1.007620502,0.652559849,0.936131523,-0.027248193,1.287508767,-0.595323513,-1.086998926,1.547420997,-0.76567956,-0.458822759,1
-0.309355528,-0.225107012,-0.423696936,0.574856097,1.023749512,-0.260247185,-0.255964877,-0.231215067,0.111538754,-0.228878437,-0.235114498,-0.237579401,-0.107798154,-0.178930023,-0.048418007,-0.181758313,-0.199011633,-1.648805627,-1.097963175,-0.701876617,-0.657741853,-0.850984461,0.036740376,2.182853003,-1.655126125,-2.67134057,1.312110488,2.440431592,-0.696266229,-1.914357936,0.382705933,2.336987035,-1.40232213,-2.478496318,0.41732069,2.248950412,-1.311124707,-2.324847342,0.749994653,1.033265196,-1.224600719,-1.422947306,-1.298729632,-0.057855746,-3.312225041,-3.241982435,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,0.608195164,0.309514744,0.210928682,-0.124331789,-0.484728795,0.57130513,0.2285254,-0.193211959,0.590652215,0.221074582,0.190806596,-0.070474635,0.184586557,-0.069807704,0.730009187,0.074875455,-0.253585322,-0.286845308,-0.22038194,-0.205310329,-0.184624219,-0.202302808,-0.203144131,-0.060967493,-0.180833094,-0.219369435,-0.239244184,-0.2017115,-0.208748812,-0.668230951,-0.351495465,-0.201590006,0.147348228,-0.168389787,0.06147483,2.057513971,-1.483619489,-2.470439125,1.293929847,1.585546296,-0.336667492,-1.249522714,0.435915584,2.113141495,-1.185263316,-2.231740186,0.485834226,2.00854175,-1.096468713,-2.077256702,0.858934572,0.617891863,-0.956608428,-0.975214016,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.205487204,0.990475768,0.603487564,-0.433101629,-0.368383697,-0.618395616,-0.509883347,0.0311245,0.191999552,0.90648326,0.555181198,-0.396201483,0.427254722,-1.165653437,0.549402294,0.572807535,-0.76567956,-1.462202499,1
0.388816494,0.359589983,0.212113831,-0.274314808,-0.154964486,-0.291962116,-0.279396825,-0.229227343,0.111581971,-0.244150035,-0.233158015,-0.219556734,-0.107458193,-0.193772603,-0.048419275,-0.19181812,-0.217586203,0.466308007,1.22986506,-0.701876617,0.688302097,1.361596865,0.000793842,-0.277220278,0.351798063,0.449347877,-0.276681693,-0.461330632,0.310890185,0.480282967,-0.066288615,-0.667915338,0.133661332,0.518807938,-0.06832849,-0.535011687,-0.087982434,0.262664746,-0.047248583,-0.27801839,0.249843162,0.335372315,0.192625253,-0.057855746,0.30165984,0.308195771,-0.204742362,0.791955441,0.791955441,-0.013966791,0.760203804,0.760203804,-0.322311508,-0.832282525,0.648870729,0.907174325,-0.21513274,-0.487764186,0.477184282,0.586666499,-0.328457049,-0.776493435,0.636183886,0.855365654,-0.11123262,-0.082205544,0.030927647,0.074875455,0.423018722,-0.332206174,-0.242529071,-0.224169849,-0.184445591,-0.218711863,-0.222054747,-0.0625567,-0.194848301,-0.23220934,-0.239353594,-0.219103187,-0.221725804,-1.013768768,0.563755179,-0.814546421,-0.149173186,0.981802598,1.065880163,-0.296737927,0.389274239,0.495077981,0.197683502,-0.464810235,0.702390444,0.754397248,1.006195863,0.855127493,0.635179572,-0.079279892,1.056934792,0.973733724,0.746634637,-0.05394934,0.864823683,-0.424691872,0.350138319,0.497131783,0.613058647,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,0.033008389,1.139447025,1.139447025,-0.201064577,-0.509367098,0.603487564,0.665836422,-0.104281345,-0.121522411,0.385339295,0.32627345,-0.20486266,-0.490095497,0.560546695,0.628095412,1.000757419,-0.595323513,-1.554542132,0.935898825,-0.76567956,0.909422341,1
-0.49148736,-0.685777372,-0.635633858,-1.972656619,-1.923035484,-0.302687747,-0.229223113,-0.216852947,0.111498994,-0.212276474,-0.220955356,-0.252842376,-0.113457467,-0.20368837,-0.048417215,-0.203212139,-0.229996667,-0.981038474,-2.12494622,1.432255838,-2.146155823,-2.412806573,-2.281811113,-0.277220278,-3.662050313,-2.67134057,-1.000693184,1.101156719,-1.904853925,-1.914357936,-2.485797324,-0.23864357,-3.322301458,-2.206014113,-2.404931614,-0.092108626,-3.278788363,-2.324847342,1.516346201,-0.27801839,0.249843162,0.335372315,1.616191277,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,0.770262317,1.73676133,0.210928682,-1.155837903,-0.054615861,2.159909104,-0.020133482,-1.2850418,0.766342038,1.659428467,0.197990101,-1.103271203,-0.150675177,-0.119399064,-0.143842738,-0.822132491,-0.930189365,-0.320157061,-0.202635934,-0.19115594,-0.184088337,-0.182657906,-0.188961169,-0.062379819,-0.181150708,-0.209738338,-0.236281933,-0.194324037,-0.199172171,0.283764253,0.106129857,0.104888201,0.94062771,0.023308944,-2.038645411,-0.296737927,-1.483619489,-0.987680572,-0.868862558,0.218641942,-1.895254395,-1.360851601,-2.217183811,-0.40288651,-1.913440471,-1.155510039,-2.173052594,-0.243687484,-2.069217704,-1.390095711,0.797366601,-0.424691872,0.350138319,0.497131783,0.692606987,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.542378457,0.561949235,0.279717702,-0.276110479,1.262075769,1.369097202,-0.360679573,-1.051088317,0.588490875,0.507964574,0.260078833,-0.246556093,0.427254722,1.68599618,0.783173896,2.01561766,-0.76567956,0.453340641,1
-0.248644917,-0.428865056,0.000176909,-0.274314808,-0.154964486,-0.274934631,-0.249551169,-0.172190873,0.111499858,-0.194758364,-0.176932528,-0.252416296,-0.113752723,-0.196353915,-0.048419275,-0.199895066,-0.220816668,1.015585314,0.339813088,-0.701876617,0.796722903,0.515609888,-1.412354304,-0.277220278,-1.655126125,-1.110996346,-1.404783119,-0.014905675,0.109458902,0.08117615,-1.713845104,-0.23864357,-2.170313861,-1.388567498,-1.694924227,-0.408467956,-2.108826189,-1.28211859,0.275814634,-0.27801839,0.249843162,0.335372315,-1.09832882,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,-1.078810448,-0.832282525,0.648870729,0.907174325,0.306921066,-0.222996857,-0.268792364,-0.037236267,-1.065781144,-0.911049122,0.700835428,0.982376235,0.263471671,0.001479876,1.429090727,0.074875455,-0.253585322,-0.30513808,-0.245943838,-0.171834292,-0.184801059,-0.197040422,-0.169579442,-0.060916319,-0.191026358,-0.196599379,-0.239565862,-0.199075232,-0.185707488,-0.205526396,0.563755179,-0.201590006,0.405160255,0.598405136,-0.770172785,-0.296737927,-1.483619489,-0.987680572,-1.133572009,-0.29394719,0.356037798,0.420410587,-1.082313092,-0.40288651,-1.549351893,-0.886452502,-1.058834812,-0.548042786,-1.710836497,-0.931988384,0.42278707,-0.424691872,0.350138319,0.497131783,-1.002833223,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.6932744,-1.366420164,0.927257425,1.450792173,0.55546796,-0.452771215,0.534543069,0.6214224,0.713534489,-1.435254858,1.027344981,1.544028404,0.71400607,-1.450818398,0.198744889,-1.156653608,-0.76567956,-1.097337139,1
-0.339710833,-0.65034119,-0.423696936,0.574856097,-0.154964486,-0.306699323,-0.252879505,-0.230549167,0.111581971,-0.232842445,-0.234460922,-0.237820897,-0.087579756,-0.166272007,-0.048413991,-0.143227061,-0.183172421,0.594892008,0.339813088,1.432255838,0.146019999,-0.070073404,2.355291865,4.642926284,0.351798063,-2.67134057,0.420454024,2.217219113,-0.696266229,-1.78132233,2.199257713,4.054074104,0.517657198,-2.206014113,2.291011782,4.083834523,0.284278258,-2.286227758,2.07067382,-0.27801839,0.249843162,0.335372315,-0.229925303,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,1.837571759,-0.832282525,0.648870729,0.907174325,-3.118429514,-0.487764186,-1.512086774,-0.661139033,1.73045961,-0.915688973,0.528431316,0.90550141,-0.150675177,-0.125597984,-0.143842738,-1.719140436,-1.606793409,-0.34449484,-0.229767118,-0.225989764,-0.09548933,-0.215953639,-0.225177409,-0.062221027,-0.171579909,-0.209920947,-0.223168165,-0.192824065,-0.200072941,-1.233736299,-2.181996755,-0.201590006,-1.530777057,-1.701979633,2.371607095,4.411765869,0.389274239,-2.470439125,-0.05412754,1.414683252,-0.336667492,-1.138193827,2.184775105,3.790493499,0.635179572,-1.962682649,2.173655518,3.7738025,0.439450746,-2.039081092,-0.224661705,-0.424691872,-0.956608428,-0.239041117,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,-1.561233202,-1.366420164,0.603487564,1.293801023,-0.787304669,0.375350793,0.683746843,0.227890467,-1.589904702,-1.417621287,0.490795227,1.273118645,1.287508767,-0.880488475,1.601374506,-1.099323404,-0.76567956,-0.641255439,1
-0.248644917,-0.623764054,0.635987676,2.273197908,1.023749512,-0.227151788,-0.121738587,-0.146206627,0.111365884,-0.103394555,-0.151311502,-0.243792258,-0.100666618,-0.163449584,-0.048419223,-0.148932116,-0.179637517,-0.647154897,-0.276376739,-0.701876617,-0.444194503,-0.070073404,-2.153002696,-0.277220278,-1.655126125,-1.110996346,0.205720243,2.663644071,-1.703422643,-2.71257157,-1.844695075,0.190628197,-1.40232213,-1.116085292,-1.952808894,0.350794435,-1.577025201,-1.359357757,-2.387789181,-0.27801839,0.249843162,0.335372315,0.037275786,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,-0.069245535,-0.546833208,0.210928682,0.49457188,-0.455747221,0.041770472,-0.020133482,-0.037236267,-0.083963951,-0.377466229,0.147705568,0.340638562,-0.052068785,-0.122498524,0.205698032,-0.822132491,-0.930189365,-0.245931853,-0.084625896,-0.14019377,-0.184624219,-0.127329792,-0.137860149,-0.059187119,-0.095876844,-0.162416325,-0.239546862,-0.133304332,-0.151144607,-1.094379624,-0.351495465,-0.201590006,-0.326226328,-0.168389787,-2.248657435,-0.296737927,-3.356513218,-2.470439125,0.048224966,1.75640934,-1.895254395,-2.362811582,-1.908649217,0.016451491,-3.005706203,-2.231740186,-2.084186246,0.182409939,-3.144361325,-2.459012809,-3.014922119,-0.424691872,0.350138319,0.497131783,-0.466147114,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.041742386,1.204739034,0.603487564,-0.590092779,0.057082916,-0.287146813,0.534543069,0.523039417,0.043826697,1.149826528,0.560546695,-0.571647803,1.287508767,-0.880488475,-0.502569919,2.197163305,-0.76567956,-1.097337139,1
-0.430776749,-0.623764054,-0.211760013,-0.274314808,0.434392513,-0.292000162,-0.233267374,-0.200045305,0.111514984,-0.201508043,-0.204389293,-0.240547119,-0.095969988,-0.166437051,-0.048419117,-0.144193836,-0.183376333,-0.602637088,0.339813088,-0.701876617,0.462156957,0.515609888,-2.281811113,-0.277220278,-3.662050313,-2.67134057,1.651594372,-0.014905675,0.512321468,0.347247361,-1.762052987,-0.23864357,-2.554309727,-1.661049703,-1.678254876,-0.408467956,-2.640627177,-1.668314424,1.628105802,-0.27801839,0.249843162,0.335372315,3.154621755,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,0.283080641,0.760203804,0.760203804,2.351713593,2.022210647,0.648870729,-1.155837903,2.283011711,3.483745749,0.477184282,-1.752968874,2.419890781,2.049175971,0.650550895,-1.173461261,-0.150675177,-0.134896364,-0.318613122,-0.822132491,-0.930189365,-0.32678833,-0.168188208,-0.178671973,-0.184801059,-0.145761681,-0.176434703,-0.062468656,-0.16631777,-0.201236228,-0.23957831,-0.167575298,-0.19039532,-0.521805459,-0.351495465,-0.201590006,0.463189888,-0.168389787,-1.86363539,-0.296737927,-1.483619489,-0.987680572,2.654469247,2.781587605,0.356037798,-1.583509374,-1.03968464,0.855127493,-1.185263316,-1.424567576,-0.905055538,0.973733724,-1.301257974,-1.580973764,2.348879453,0.617891863,0.350138319,-0.239041117,3.335379493,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,2.381569655,1.633265567,0.927257425,-0.747083929,0.793467438,1.865970407,-1.106698442,-1.838152184,2.410403325,1.629459636,0.957593513,-0.731613565,0.140503374,0.545336333,-1.086998926,0.343486721,-0.76567956,-0.276390079,1
0.783435463,1.11260884,3.179230745,0.574856097,1.023749512,0.219463756,-0.208389694,-0.132038554,0.111538754,-0.17612145,-0.13735737,0.004385533,-0.082893483,-0.093388753,-0.048419275,-0.085572309,-0.091957622,0.865618541,0.339813088,-0.701876617,1.170170711,0.515609888,0.177586963,-0.277220278,0.351798063,0.449347877,-0.073634359,-0.461330632,0.512321468,0.613318573,0.164717661,-0.667915338,0.517657198,0.791290143,0.146851205,-0.535011687,0.390638455,0.610240996,-0.361841779,-0.27801839,0.249843162,0.335372315,-0.10007057,-0.057855746,0.30165984,0.308195771,0.091817478,0.791955441,0.791955441,-0.038311433,0.760203804,0.760203804,-0.020028618,-0.832282525,0.648870729,0.907174325,-0.355852196,-0.487764186,0.477184282,0.586666499,-0.031615193,-0.883210014,0.794220989,1.005772921,0.125422722,0.153353415,0.730009187,0.074875455,0.423018722,0.271988032,-0.166995565,-0.108995226,-0.183802534,-0.15027553,-0.10659338,-0.044605802,-0.154388457,-0.150595915,-0.2373436,-0.159941383,-0.139312812,0.041404819,0.563755179,0.104888201,0.683986535,0.406706406,0.43482954,-0.296737927,0.389274239,0.495077981,-0.203911693,-0.635673279,0.529214121,0.754397248,0.341516912,-0.40288651,0.271090994,0.458835182,0.34447209,-0.426300665,0.38825343,0.55686043,0.046237364,-0.424691872,0.350138319,0.497131783,0.286026598,-0.0869659,0.429896483,0.442092188,-0.094653404,1.172959814,1.172959814,-0.249549412,1.139447025,1.139447025,0.569799837,-1.366420164,0.927257425,1.450792173,0.739019612,-0.618395616,0.683746843,0.818188367,0.59678194,-1.435254858,0.984421001,1.52338766,-0.146247975,0.545336333,1.250717102,0.525032366,1.304939204,-0.732471779,1
-0.339710833,-0.606045963,0.635987676,0.574856097,0.434392513,-0.250546949,-0.174465843,-0.106536022,0.111860293,-0.10819892,-0.112240603,-0.246200484,-0.105161547,-0.152801638,-0.048416898,-0.149419653,-0.166313001,-0.286560635,-0.07098013,-0.701876617,-0.052083753,0.12515436,-0.195114773,-0.277220278,-1.655126125,-1.110996346,-2.641649701,-0.238118153,-3.71773547,-2.313464753,-0.858499504,-0.23864357,-2.170313861,-1.388567498,-0.884793764,-0.281924224,-2.108826189,-1.359357757,-0.609321403,1.033265196,0.249843162,-0.543787495,-0.897928008,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,0.886658946,2.307659964,0.648870729,-1.362139125,0.985905051,4.013280407,-1.01476901,-3.000774407,0.916457927,2.267248979,0.643367391,-1.333895679,-0.052068785,-0.094603384,0.555238802,0.074875455,1.099622765,-0.274602047,-0.192319281,-0.14019377,-0.184801059,-0.141436642,-0.137857568,-0.060636735,-0.166731899,-0.112292262,-0.239427626,-0.116184288,-0.100468577,0.303332749,2.394256469,-0.814546421,1.638442044,2.515392444,-0.181696988,-0.296737927,-1.483619489,-0.987680572,-1.95139349,-0.464810235,-1.029372782,-0.35889162,-0.720402723,-0.40288651,-1.549351893,-0.886452502,-0.759468614,-0.426300665,-1.506047236,-0.855637163,-0.666654924,0.617891863,-0.956608428,-0.975214016,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.343831165,0.990475768,0.927257425,-0.276110479,1.052364732,1.865970407,-0.957494668,-1.739769201,0.382289732,1.040498393,0.946862518,-0.30589823,1.000757419,0.830501295,-0.970113125,0.429482026,-0.76567956,-1.006120799,1
-0.521842665,-0.570609782,-0.847570781,-0.274314808,-0.744321486,-0.305570965,-0.264177203,-0.238299103,0.111495968,-0.238588572,-0.242094385,-0.248378946,-0.109040504,-0.188972571,-0.04841917,-0.183585121,-0.211579103,0.454660905,0.134416479,0.720878353,0.740304382,-0.070073404,2.355291865,4.642926284,0.351798063,-2.67134057,1.021708614,-0.461330632,-0.09197238,0.214211756,2.459580287,3.195530569,0.517657198,-1.661049703,2.455744197,3.324572132,0.443818554,-1.706934007,0.091411293,3.655832367,-2.6990446,-4.060426737,-1.298729632,-0.057855746,-3.312225041,-3.241982435,1.400194906,0.791955441,0.791955441,-0.699460851,-1.314338695,-1.314338695,2.788484568,2.878558599,0.210928682,-1.981042794,1.06578552,-0.487764186,0.2285254,0.430690808,2.815629253,2.921468005,-0.024698544,-2.116013469,-0.150675177,-0.134896364,-0.143842738,0.9718834,0.423018722,-0.343097918,-0.209159745,-0.212113666,-0.184801059,-0.182972573,-0.209962379,-0.062944197,-0.186929893,-0.224008106,-0.23957831,-0.19686064,-0.213420921,-0.158266306,-0.351495465,-0.201590006,0.615390603,-0.168389787,2.371607095,4.411765869,0.389274239,-2.470439125,1.194073745,2.781587605,-1.029372782,-2.474140468,2.567338127,4.2098315,0.271090994,-2.500797723,2.564354894,4.260770983,0.234661484,-2.497188419,-0.089212171,2.703059332,-3.570101922,-3.919905613,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,2.316933545,1.419002301,0.603487564,-0.747083929,-1.003310795,-0.618395616,-0.659087121,-0.067258484,2.280063873,1.474284219,0.447871247,-0.863198304,0.71400607,0.830501295,0.198744889,-1.166208642,-0.76567956,-1.553418839,1
