FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,FAC8_1,FAC9_1,FAC10_1,FAC11_1,FAC12_1,FAC13_1,FAC14_1,FAC15_1,FAC16_1,FAC17_1,FAC18_1,FAC19_1,FAC20_1,FAC21_1,FAC22_1,FAC23_1,FAC24_1,FAC25_1,FAC26_1,FAC27_1,FAC28_1,FAC29_1,FAC30_1,y
0.00503,0.21932,0.81217,0.71592,-0.23449,-0.09420,1.43949,0.26147,-0.03448,0.05600,0.29503,0.32129,-0.57306,0.47907,-0.91970,0.22116,1.11222,0.48623,-0.12196,0.26171,-0.04413,0.43812,0.40973,-0.08344,-1.22181,0.16720,-1.10114,1.22015,0
-0.39526,0.96980,0.12600,-0.08270,-0.92071,0.45655,1.06377,0.58799,-0.75827,-0.52827,-0.32768,-0.95944,0.26483,0.06513,0.61899,-0.46461,0.01457,0.30360,-0.05344,-0.43578,-0.81662,0.82995,0.52050,0.31837,0.10453,-0.95019,1.27844,1.76423,0
0.51171,0.85973,-0.49952,-0.32586,0.09556,0.22709,-0.08938,0.63463,-0.22741,-0.97983,0.84815,-0.64117,0.55629,0.40790,0.03494,-0.49636,0.52264,0.90643,0.02853,-0.13479,-0.72741,-0.15832,-0.17888,0.19083,0.44051,-0.45754,-0.83814,-0.41126,0
3.02924,2.87397,-0.30728,1.27867,-0.33515,0.93617,-2.34533,-0.08921,-1.94581,-0.76774,2.55876,0.52278,-1.66564,-0.76054,1.07270,-0.68946,1.45155,0.00622,-0.43565,-0.42291,1.12761,0.40479,0.39644,-0.17670,-0.97366,0.40219,-0.01176,1.15947,0
-0.04857,0.67024,-0.25225,0.52624,1.23173,-0.63087,0.64420,0.60793,0.17963,1.42453,-0.73496,0.16011,0.25360,-0.23453,0.44623,-0.11367,0.24690,-0.01716,1.06636,0.06118,-0.15478,-0.13363,-0.48650,0.66309,-0.40695,-0.30223,-1.33056,-0.81238,1
-0.10413,0.90671,0.03211,0.27110,-0.48354,-0.02492,0.73887,0.29953,0.55323,-0.06425,-0.01496,-0.04498,0.56942,-0.23180,0.52674,0.56247,0.35690,0.38085,-0.05720,0.35358,-0.73164,0.68938,0.19994,0.80145,0.23141,-0.89452,-1.22639,-0.12768,0
0.03883,0.92850,0.01070,0.37595,0.29732,-0.36024,0.73861,0.48262,0.16151,0.03112,-0.11445,0.82359,-0.29269,-0.90561,0.05411,0.17624,0.42627,0.07808,0.32195,0.27222,0.40936,0.27315,0.02211,-0.01664,-0.01081,0.41023,-0.95295,-1.70293,0
-0.89266,0.17883,0.16352,0.30360,0.73736,-1.40735,0.93964,0.62989,-0.67371,0.63950,0.26846,0.37936,-0.39580,-0.29181,0.01654,-0.00741,0.27912,-1.08056,0.06407,1.81116,1.08922,-0.73562,1.21131,0.15699,0.27718,-0.85294,0.04115,1.06071,0
-0.57055,1.14937,-0.18451,0.18172,0.12015,-0.37014,0.51969,0.53957,-0.59229,-0.23896,-0.85180,-0.19343,0.47884,0.26600,0.09793,-0.23610,-0.05094,-0.10507,-0.11503,0.17853,0.43770,0.01434,-0.20461,1.27782,0.51208,-0.16110,0.64368,1.20482,0
0.17255,0.13414,0.10293,0.36884,1.25722,0.50647,-0.13042,-0.60561,1.50532,-1.43199,1.13675,-0.13374,-0.38413,0.82814,-0.22779,-1.07777,0.43585,0.37143,0.66987,-0.27090,-0.04242,0.30145,-0.12544,-0.39860,-0.47803,0.97936,0.54465,0.14896,0
1.18964,-0.30637,1.44763,0.79499,1.23532,0.49514,-1.08195,-0.35236,-0.13921,-0.05907,1.20050,1.80040,0.16977,-0.28697,-0.75026,-0.05055,-0.34645,-0.03716,-0.09512,0.50376,-1.03462,-0.65228,1.06125,-1.53894,0.66495,0.33199,-0.11396,-1.50614,1
0.54718,1.61939,-0.37437,-0.22930,-0.59779,0.37827,0.34943,0.10957,1.94485,0.29884,0.41426,0.11533,-0.05185,-0.10168,1.22988,0.62550,0.45676,1.19936,1.04548,0.51459,-0.98579,-0.45365,-0.25351,-0.26766,0.21996,-0.02156,-1.05033,-1.10019,1
-0.35541,1.01640,-0.39915,-0.04872,0.42930,0.01063,0.15742,0.45330,-0.07397,-0.34596,-0.01733,-0.13099,0.88628,0.86799,-0.45259,-0.14814,0.10257,1.15978,0.10639,-0.09347,-0.89702,-0.19645,0.12030,0.50648,0.33174,0.40698,-0.54450,-0.26112,1
0.34383,0.33420,-0.10046,-0.07841,0.26814,0.68795,-0.48441,0.03006,1.33121,-1.00708,0.43981,-1.10446,1.25047,0.52550,-0.06460,0.61105,0.16642,0.28576,0.05285,-0.28970,-1.51234,0.73372,0.90269,0.31634,0.69411,-0.08089,0.85066,-0.03888,0
-2.01419,0.72901,0.31526,0.04431,-0.27147,-0.22473,0.15326,0.92694,-0.56398,-0.94456,-0.34320,-0.49072,-0.91549,-0.01741,-0.82279,-0.32127,0.21049,0.49168,-0.14094,-0.42032,0.60098,-0.35462,0.01484,-0.32270,-0.81954,1.92985,0.28334,-0.77332,0
3.25130,3.14513,-1.30985,2.29165,2.21693,0.08249,-3.28615,0.04860,-1.37197,2.39669,-0.10375,0.66894,-0.86604,-0.99285,0.94010,0.51470,1.03579,-0.21655,0.40364,-0.85775,-0.52829,-0.79214,-0.79625,-0.77925,-0.28460,1.09586,1.53121,-0.07067,1
0.50139,-0.22018,0.26443,0.51788,0.00642,0.28161,1.00911,0.26873,0.91061,-0.15817,1.69444,-0.18665,-0.47039,-0.12842,-0.67095,0.10195,-0.07303,0.30001,0.16300,0.11416,-0.88772,0.83239,1.69123,-1.52714,0.03106,0.96973,-0.64071,-1.22565,0
0.22514,0.90478,0.55089,0.98796,-0.15765,-0.39292,1.09907,-0.49990,0.91499,1.07703,0.17458,0.40161,0.20055,-0.39824,0.24965,0.11137,-0.68839,-0.01719,-0.25785,-0.14853,-0.64464,0.00338,-0.34587,-0.40294,0.34538,-0.78946,-0.37398,-2.05278,1
2.30737,1.02732,-1.92837,-0.37707,1.42215,0.53806,-1.06883,0.77884,0.50024,0.84142,2.18205,0.84895,-0.84885,-1.50360,1.50425,0.39359,-0.14896,-2.29463,-0.61619,-1.10899,1.60115,2.19298,0.61599,0.65339,1.72423,0.06611,0.77084,2.47099,0
0.49370,-0.52329,0.70061,0.03982,-0.71690,0.40198,0.03050,1.97055,0.18325,-1.18975,1.03338,-0.94255,1.03572,0.27408,-0.46548,2.05258,-0.56351,-0.37507,1.25993,0.60357,1.38057,2.38580,1.41609,0.41822,1.78471,-0.59873,0.82304,0.27364,0
-0.15637,1.39329,-0.27928,0.29256,-0.20966,-1.34381,1.56233,0.51357,-1.36341,0.47781,-1.86543,0.77544,-0.83041,-0.24512,0.28303,0.80272,-0.08937,-0.47816,0.11114,0.19297,0.59784,-0.28488,-0.58024,-0.39500,-0.28572,1.24400,0.39403,-2.29618,0
0.42034,0.56314,0.08784,0.48151,0.59520,0.19975,0.00441,0.35383,0.68028,-0.72194,0.57718,0.55920,-0.63608,-0.84566,0.10465,0.51770,0.36240,0.49036,-0.19547,0.79648,0.44548,-0.15775,-0.34506,-0.27962,-1.14260,-0.97367,0.58722,0.57751,0
1.50909,0.80968,1.02393,0.57183,-0.30383,-0.37817,1.01739,-1.01391,-1.33126,0.98654,1.10385,-0.91735,-0.81893,0.10133,-0.34830,0.92389,1.47302,0.38374,-0.24938,-0.15465,0.81756,1.24962,-0.69590,-0.86979,-0.36209,0.36246,-1.18258,-1.37452,0
-0.47617,0.64310,0.05334,0.34659,-0.82560,-0.33677,0.96519,0.06316,0.76833,0.48619,-0.90839,0.04531,0.18429,-0.72739,-0.31062,1.17097,1.03893,-0.64397,0.94955,1.03479,0.14116,-0.26862,0.04573,-0.69325,0.22059,0.63309,1.41649,-1.15988,0
0.18871,0.32112,1.08655,0.82075,-0.01043,-0.11969,1.03972,-0.48291,0.07067,0.88408,0.24262,-0.08637,0.21912,0.19537,-0.76789,0.34879,0.41052,0.11915,-0.52546,0.01192,-0.13678,-0.03764,0.40319,-0.16416,0.21679,0.47989,-0.17739,-0.85094,0
-0.01995,0.17798,-0.09490,0.89431,0.08023,-0.17809,0.69060,0.24337,0.30375,-0.35664,-0.01593,0.67948,0.03404,-1.17808,-0.04551,0.30625,0.32404,-0.14683,-0.31825,0.50399,1.18768,0.26498,0.30987,0.44371,0.89126,0.08211,-0.10465,-0.51988,0
0.03281,0.08713,0.67048,0.79883,0.97797,-0.06061,0.20135,0.50482,0.37064,0.06963,-0.25432,1.14831,-0.53478,-0.49851,-1.18350,-0.61665,0.63078,-0.07765,0.21104,0.30214,0.68847,-0.20409,0.13322,-0.51544,-1.44162,0.94545,0.87566,0.40773,0
1.35097,-0.48500,2.71343,1.34070,0.04136,0.90889,-0.41597,0.84096,1.49071,0.02047,0.20802,0.21878,-0.73162,2.19412,-0.59507,0.72695,-0.23487,0.27608,-0.66917,-0.38077,0.74887,0.81358,-0.12541,-0.23121,-0.74695,1.78748,0.02899,0.32127,0
0.31454,0.61056,-0.09658,0.19386,0.47935,0.21512,0.23910,-0.04085,-0.12980,-1.55665,1.00446,-0.02732,-0.00705,0.35754,0.00469,-0.96262,0.04885,0.19103,0.21396,-0.01466,-0.80835,-0.47928,0.58650,-0.23290,-0.61112,-0.75977,-0.07020,1.55253,0
0.60543,0.23674,-1.10747,0.44335,0.52477,-0.98400,1.17583,-0.21813,-0.09925,-0.26490,0.05495,-0.24956,-0.38841,-0.12476,1.49682,0.52273,1.08098,0.41168,1.23839,0.47865,0.75266,-0.28627,0.08874,0.18369,1.21279,0.72460,0.81197,-0.94841,0
-0.66104,0.76873,0.20804,0.59616,0.60188,-0.30201,-0.30716,0.26146,0.32782,-0.27162,-1.08324,0.10273,0.12946,-0.75029,0.09170,0.41949,0.29928,0.03343,0.50659,0.37115,0.73503,0.15643,-0.55830,-0.29508,-0.39098,-1.41743,1.10804,0.22290,1
-0.20530,0.56728,0.28376,0.26875,0.67726,-0.34160,0.56568,0.18561,-0.10839,0.14014,-0.49461,0.39965,-0.22944,-0.23434,-1.08802,0.50208,0.66391,-0.40483,0.17157,0.42943,1.02495,-0.06773,-0.37943,-0.16823,-0.59452,-0.10870,0.39473,-0.40669,0
0.12047,0.40371,-0.46844,0.01121,0.30815,-0.43787,-0.02711,0.63561,-0.54907,0.20865,-0.91319,-0.37316,0.11104,0.04763,0.49341,-0.15313,-0.27413,-0.18475,-0.11980,-0.35771,-0.10948,1.18203,0.76309,0.45641,0.41213,1.27293,0.19526,1.67834,0
0.44565,0.86842,0.28884,-0.00864,0.41346,0.01155,-0.63717,-0.30822,0.48886,-0.50453,-0.57826,0.18376,0.32497,-0.29294,1.01586,0.41695,-1.09898,0.10763,-0.24322,0.80399,0.02958,-0.71153,-0.91703,-0.17769,0.77037,-0.87575,1.40243,-0.35571,0
0.19380,0.73569,-0.30368,-0.61409,0.05208,-0.56833,-0.18151,0.18789,-0.25031,-0.45349,-0.71708,-0.27062,-0.35922,-0.06613,0.60441,0.80506,0.09173,-0.38522,0.14868,0.67424,0.37667,0.57314,0.28347,0.22654,2.02159,-0.19048,0.43218,0.33223,0
-0.15557,1.10589,0.03465,-0.16010,-0.63574,-0.45595,0.55543,0.70059,-0.11890,0.32269,-1.21459,-1.54137,-0.54265,-0.18606,1.06315,-0.22733,0.51839,0.15280,0.15422,-1.19308,-0.19390,1.02298,0.10341,-1.78940,1.82825,-1.19129,0.87674,0.89329,0
0.06112,0.77979,-0.13266,0.27968,0.34961,-0.04515,-0.12605,0.32070,-0.60380,-1.04400,0.32848,0.24236,0.17562,0.01796,-0.17903,0.20895,0.16541,0.52924,0.08938,0.25897,0.12775,-0.02296,-0.98496,0.25184,-0.23731,-0.76643,0.50211,0.19894,0
0.12353,0.40467,0.83357,0.47539,0.17584,0.03850,0.62564,-0.16656,-0.21553,0.00436,0.29750,0.59784,0.38567,0.66428,-0.34747,-1.47325,0.22938,0.26944,-0.02480,-0.11320,-0.28544,-1.49075,0.73787,-0.02157,0.68318,0.22182,0.23078,-0.80287,0
0.36873,0.57717,-0.42852,0.02372,0.62685,-0.25521,0.43544,-0.02714,-0.08387,-0.65531,0.32913,0.18468,-0.38712,0.13113,0.55034,-0.58616,-0.59362,0.41668,0.41708,-0.45321,-0.87629,0.11729,0.19597,-0.35379,0.02929,0.38972,-1.02030,0.73105,0
0.94456,1.44602,0.16973,-0.21421,0.16640,-0.59767,-0.69286,0.72080,-0.98876,1.20665,-0.96620,0.12513,2.36154,1.26103,-0.29654,1.45947,-1.73063,0.88788,2.47709,-0.20818,0.46057,-0.57713,0.48729,-2.56160,-0.99045,0.83175,-0.51905,-3.70644,1
0.23797,0.46617,-0.06238,0.26194,0.39880,-0.88680,1.69112,0.17214,-1.45831,0.82970,0.54608,-0.97812,-0.39759,0.49415,0.12832,0.25427,-0.64463,0.07269,-0.09117,0.61494,0.76635,-0.29471,-1.34845,0.20161,1.67305,0.35268,0.22674,-1.13009,0
-0.57579,0.11733,-1.91659,-0.29316,1.76815,0.92652,0.36886,0.78484,-0.07201,1.07444,-1.06603,-2.23963,-0.50630,2.14831,-0.58452,-0.71904,-0.65913,0.10066,0.10207,0.36616,-0.36428,0.05801,-1.09364,0.79374,0.97140,1.47982,-1.94075,1.20833,0
-0.33807,0.90083,-0.05535,0.22956,0.39650,-0.72996,0.57925,0.05554,-0.20932,0.45471,-1.45962,0.46954,-0.63502,-0.14189,-0.46876,0.68542,0.39482,-0.29194,-0.03334,0.43423,0.92715,-0.16167,0.14039,0.21749,0.24481,-0.21634,-0.36676,-0.36091,0
0.28786,1.51463,-0.28308,0.55826,0.56089,-0.54571,-0.80667,-0.61863,-1.30321,0.79102,-1.16798,0.61615,1.02403,0.38261,-0.54774,0.33621,-1.08462,1.10293,0.17123,0.37692,1.06589,-0.74510,-0.98777,-0.83502,-0.96194,0.12582,0.08559,-1.79258,1
0.43385,-0.64882,-0.23311,0.54936,0.33315,-0.17881,0.06187,0.48392,0.00953,-0.55874,-0.68161,0.82648,-0.92203,0.26804,0.36959,2.23353,0.29855,2.28238,-0.50492,1.26242,0.87502,0.65207,-0.92018,1.45161,0.60552,-0.03856,0.06623,1.75810,0
0.54003,0.06888,-0.20609,0.59911,1.53672,-0.48267,0.44891,0.30754,-0.13634,0.31702,0.08201,0.20954,-0.37044,-0.70819,-0.10557,-0.10043,0.22202,-0.46789,0.75923,-0.30477,-0.13472,-0.14606,-0.95822,0.73424,0.02377,-1.14062,0.05240,0.12851,0
0.56771,0.56712,0.32128,-0.11211,0.26834,-0.41795,-0.06849,-0.09858,-0.38329,0.19376,-0.72055,-0.14641,-0.28786,0.11767,0.47652,0.11763,-0.83663,0.03274,-0.66142,0.06465,-0.01075,0.02198,-0.21289,0.01732,1.56480,0.90327,0.03528,-0.17091,0
-0.46351,1.11007,-0.21561,0.07973,0.15456,-0.60933,0.62382,0.21846,-0.30593,-0.14682,-1.56642,0.10617,-0.38157,-0.23119,0.60247,0.10435,0.16322,-0.51478,-0.03375,0.29869,1.42935,0.48500,-0.08187,0.41540,0.22442,0.34873,0.78611,-0.24194,0
0.07413,0.73621,0.82250,-0.21390,-0.55316,0.15336,0.85385,-0.55525,-0.17368,-0.39789,1.17688,-0.77000,0.26914,1.33709,0.04947,-0.69319,-0.19778,0.98492,-0.37195,-0.62024,-0.98236,-0.34038,0.18460,-0.11751,0.27252,0.05089,-0.65375,0.11923,0
-0.92703,0.56991,0.13927,0.26052,-0.50583,-1.27948,0.95844,0.05748,0.06267,-0.09934,0.24273,-0.34511,-1.06952,0.84527,-0.12352,-0.12791,0.54833,-0.18815,-0.48070,0.30041,-0.51442,-0.42313,1.29595,-0.93408,-1.81399,0.12609,-1.09470,0.27074,1
0.23651,0.44972,1.05679,0.90249,0.44820,-0.04543,0.07163,-0.47517,-0.30220,-0.24213,0.25090,1.02597,-0.23792,-0.00033,-0.65399,1.06331,0.07196,0.51105,-0.34386,0.73020,0.31166,-0.77922,-1.11950,-0.22281,0.60739,0.30356,1.63318,-0.57851,0
0.38372,-0.11036,0.36415,0.75424,1.16864,-0.36719,0.93807,-0.11110,-0.41885,0.58735,0.49305,-0.54462,0.00239,0.87004,0.87312,-0.49681,-0.57265,1.24644,-0.56693,-0.04852,-0.68365,-1.41758,-0.48004,0.36962,-0.21231,0.47554,-1.01268,0.91658,0
1.31359,1.45701,0.17194,0.83233,-0.66384,0.64222,-0.01670,0.17434,0.47970,-0.11396,1.78202,-0.19611,-1.09264,0.27104,-0.14951,0.25786,-0.29261,0.47996,-1.60768,-0.22019,-0.52524,-0.16309,0.08367,-0.06726,-0.74509,-0.23214,0.55017,1.30597,0
0.55529,0.04952,0.16501,-0.15164,0.21437,0.21653,0.39714,0.24835,0.62789,0.08962,0.72982,-0.92578,-0.12399,0.45096,0.11269,-0.38152,0.20238,0.22843,-0.04225,-0.89422,-1.33744,1.04452,0.83855,-0.54590,-0.31140,0.79877,-0.06378,0.43499,0
0.39547,0.29445,0.66332,0.51674,-0.01910,-0.33195,1.34248,-0.32137,-0.18084,0.84732,0.53638,-0.82414,0.19175,0.20347,0.74265,-0.52552,-0.38417,-0.24273,-0.15324,-0.47752,-0.69898,0.19757,-0.09983,-0.30652,-0.05785,-1.02982,1.31325,0.28988,0
0.06588,0.39994,-0.32337,-0.19775,0.94929,0.07135,-0.40303,0.17327,0.35709,-0.61266,0.09603,-0.58054,0.08016,0.00785,0.40993,-0.19549,-0.30809,-0.17100,0.07014,-0.19730,-0.05446,1.09212,0.28410,0.37032,0.53498,1.38582,-0.17812,-0.27726,0
-0.41497,1.05686,-0.36126,0.02308,-0.11905,-0.24818,0.13042,0.68441,-0.24871,-0.12237,-0.99597,0.04428,0.51189,-0.15169,0.33632,-0.15293,0.39653,-0.28607,0.09559,0.21539,0.38706,0.46800,-0.43373,0.84379,-0.12304,-0.21502,-0.41382,0.18466,0
0.04963,0.84353,-0.72843,-0.20635,-0.35209,-0.28820,0.31277,0.28054,-0.87151,-0.68732,-0.21943,-0.68961,-0.04002,0.48682,0.37326,-0.05561,-0.11282,0.06894,-0.52876,-0.58759,0.61458,0.37180,0.29329,0.65110,1.56225,1.26114,-0.37370,0.91365,0
-0.22576,1.17370,0.24135,0.21394,0.27824,-0.12160,0.29942,-0.29587,-0.61839,-0.44695,-0.02520,0.10055,0.48664,1.10094,-0.03457,-0.78482,-0.65026,0.63840,-0.34193,0.37787,-0.51329,-1.47626,-0.14695,0.08920,0.01841,0.57070,-0.34518,-0.34157,0
0.14914,0.00925,-0.10101,0.56900,1.26224,-0.67959,1.37200,0.25880,-0.31345,0.45292,0.38418,-0.45100,-0.59534,-0.15177,0.52420,0.24591,-0.29660,0.35440,0.16149,-0.30433,-0.13389,-0.22754,-0.94207,-0.08913,-0.65281,1.20772,-0.32591,-0.32929,0
-0.04300,0.39718,-0.52817,-0.27217,0.50898,-0.05289,-0.94403,0.35237,0.52467,-0.09294,-1.24903,-0.48990,0.14493,-0.42403,0.26776,1.03091,0.11020,-1.06629,-0.09323,0.25681,1.57461,1.19272,-0.38099,1.09510,1.80994,0.24388,1.14432,0.29640,0
-0.01003,0.45145,-0.26759,-0.23836,0.15717,0.05953,0.42207,0.10776,0.69167,-0.63065,0.22908,0.12772,0.55773,-0.99411,0.82570,0.33537,0.61087,-0.54773,1.43306,0.83451,0.67610,-0.60131,-0.89339,0.13777,0.88810,-0.26897,1.14515,-0.34051,0
0.53418,0.25096,0.59188,0.29901,0.17309,0.14278,-0.14156,-0.53942,0.53583,0.65506,-0.24535,-0.15786,-0.07420,0.89720,-0.47583,0.31320,-0.46694,0.07754,-0.73213,-0.35010,-0.55253,0.69093,0.60049,-0.73348,0.27023,-0.29941,-0.66166,-0.60329,1
-0.09982,0.59156,-0.49278,-0.15668,0.36022,0.17291,-0.08316,0.17854,0.36383,-1.14612,0.58572,-0.48574,0.57017,0.18628,0.00178,-0.00367,-0.01344,0.26577,0.20635,0.16076,0.04574,0.44650,0.08564,-0.51678,0.10363,0.51100,1.04445,-0.58742,0
0.24745,0.35383,-0.61399,0.56231,0.92354,-0.39216,0.75573,0.30441,0.15123,0.16576,0.80142,-0.03310,0.19409,-0.03964,0.36240,-0.29803,-0.42393,0.57758,0.74762,0.51528,-1.05117,-0.05183,-0.03692,-1.20808,-1.75760,0.69657,0.45267,-0.75965,0
0.27627,0.33528,-0.33889,0.08104,0.57003,-0.06117,0.33638,0.50575,0.35736,-0.56772,0.45570,0.40340,-0.40616,0.08008,-0.68505,-0.13062,-0.13554,-0.26266,-0.10190,0.59550,-0.25242,0.03291,0.43275,-0.22090,-0.76972,0.93993,-0.40808,-0.15395,0
0.35287,-0.80645,1.48239,0.90385,0.54462,0.37722,0.31309,-0.21456,0.09368,-0.25317,0.78625,1.81683,-0.31905,0.41165,-1.26512,-1.07996,0.43162,0.76178,0.16587,-0.46840,1.05579,-0.64080,-0.77505,-0.12462,-0.56629,0.92539,0.63871,0.12727,0
-0.29833,1.19597,-0.30074,0.18111,-0.51789,-1.19775,1.01665,0.20863,-1.42513,0.30927,-1.63193,0.64189,-0.67783,-0.06900,-1.96658,1.23406,-0.42963,-0.97220,-0.09258,-0.25664,0.03658,0.76063,-1.05643,0.31113,-0.34801,1.58155,0.69394,-0.35761,0
0.60759,0.72036,0.28420,0.02274,0.44177,0.13595,-0.51711,-0.48715,0.16112,-0.71365,0.04185,0.41084,0.04296,0.57180,0.27790,-0.74822,-0.52808,0.10876,0.01715,0.00113,-0.21090,-0.70664,-0.52038,-0.07097,0.58237,-0.83464,-0.26722,-0.83486,1
0.08717,0.88487,0.23989,0.06605,0.48710,0.14754,0.04090,-0.54099,-0.88814,-0.91052,1.00256,-0.67961,0.12875,1.15568,0.01165,-0.85605,-0.64181,0.37450,-0.37070,-0.42880,-0.19726,-0.41724,0.03522,-0.84935,0.02065,1.71877,0.62375,-0.52095,0
-0.43091,0.71258,-0.64630,0.04752,0.21312,-0.02525,0.08172,0.72219,-0.79544,-0.24781,-0.29722,-1.11703,0.59444,0.96524,-0.26234,-0.55736,0.72007,0.44350,-0.47666,-0.44700,0.63189,-0.73075,0.67429,0.55837,0.36688,0.35611,0.16352,1.14691,0
-0.11930,0.12068,-0.04131,0.24723,0.68499,0.12850,0.10949,0.02920,0.55326,-0.83180,0.26503,0.26743,0.22001,-0.54422,-0.33760,0.67106,0.62650,-0.09265,0.19683,0.60255,0.35211,0.21770,0.46018,0.12220,0.68952,0.21914,-0.47955,-0.88423,0
-0.64437,1.21224,-0.18379,0.09702,0.06337,-0.83628,-0.32896,0.28494,-0.31611,0.00757,-1.85871,0.47102,-0.49335,-0.70915,0.33876,0.05424,-0.31605,-0.88062,-0.60133,-0.77245,0.93311,1.36468,-0.13618,1.39666,0.83123,0.86291,-0.80435,-0.96677,0
1.35449,-0.19192,0.80002,0.59421,0.66508,0.47698,-1.09347,-1.05921,-0.35954,-0.54626,0.93005,2.01585,-0.07594,-0.49939,-0.33687,-0.64713,-0.09162,0.82612,0.67696,-0.44761,0.99926,0.68277,0.72007,0.26411,1.41844,-0.28374,0.01830,-1.26607,0
0.19077,0.19433,0.21909,0.49851,0.93785,0.06561,0.44329,0.22916,0.19537,-0.74248,0.79331,0.08410,-0.03469,0.37605,-0.82876,-1.11429,-0.07291,0.18401,0.22806,-0.12062,-0.95302,-0.58661,1.34437,-0.74521,-2.13716,0.62536,-0.94650,1.90569,0
-0.22028,1.05828,-0.07112,-0.50097,-0.19612,0.22320,-0.09738,0.35188,0.46193,0.41322,-0.12094,-0.44742,0.86951,0.65827,0.14247,-0.02014,0.49142,0.43000,0.34364,0.55622,-1.05607,0.63894,0.73133,0.26277,-0.61559,-0.56906,-1.00163,0.03425,1
-0.24404,-0.39306,-0.15562,-0.14608,0.33692,0.54374,0.02908,0.95898,1.00220,1.13426,-1.07855,-1.68172,0.11152,-0.29500,0.13795,-0.11513,0.31207,-0.74456,-0.39867,-0.52270,-0.27953,1.35477,0.63010,1.08553,2.50030,1.09780,1.67287,0.28656,0
1.08605,-0.20216,1.42322,0.30641,0.27445,0.74073,-0.30354,-0.82458,-0.02850,-0.47976,2.03850,0.68423,0.44448,0.38705,-0.47732,-0.32089,0.89046,0.24656,0.25657,-0.29269,-2.05543,0.56357,0.88351,-0.88246,0.88098,-1.63502,0.66741,-1.79782,0
0.39951,-0.59825,0.09289,0.06444,1.51320,0.17713,-0.00934,0.46311,0.16661,-0.27260,1.61569,-0.07238,0.82585,-1.11459,1.10970,-0.85865,0.05934,-0.22759,0.86995,0.10833,-1.06363,-0.00365,0.80775,0.09662,-0.45495,-0.59694,0.70382,0.69308,0
0.02735,0.67537,-0.53574,-0.39797,0.96314,0.34308,-0.82447,0.14630,1.25885,-0.12504,0.32254,-0.35667,0.24273,0.60129,-0.91802,0.25846,-0.19942,0.35434,-0.02532,0.48218,0.16886,-0.22104,-0.08900,0.76172,-0.76268,-0.02304,-1.51282,0.80480,0
-0.09259,0.67859,-0.12424,-0.38140,0.26552,0.00018,0.00355,0.11808,-0.28226,-0.89397,0.50809,-0.00382,0.41914,-0.29248,0.40660,0.13878,0.08078,0.14557,0.44709,0.31681,-0.35894,0.40592,-0.02754,0.47592,1.08710,0.21025,-0.82054,-0.85010,0
0.53737,0.95791,-0.25585,0.10296,-0.09431,0.05579,-0.70277,-0.28112,-0.39447,-0.56560,-0.69041,-0.43443,-0.05911,0.93326,0.33413,-0.03878,-0.62974,-0.44371,-0.69793,-0.29583,-0.02768,-0.48848,-0.30811,0.28554,2.05160,0.53473,0.99325,-0.58436,0
0.08573,-0.58260,0.12979,0.33320,1.69350,0.09405,0.32297,0.27807,0.38592,-0.32675,1.65138,-0.44511,-0.09637,-0.42804,0.33339,-0.28571,0.09057,0.27966,0.73564,0.35955,-0.37422,0.09181,0.32852,0.29965,0.24073,0.53339,0.26758,0.60711,0
-0.10233,0.64577,-0.10873,-0.12758,-0.48721,-0.33250,0.26861,0.44875,0.64032,0.34896,-0.30106,-0.92803,-0.32277,0.25028,0.43827,0.41612,0.19011,-0.39900,-0.35332,-0.70717,-0.36952,1.54351,0.24897,1.08709,1.33230,0.60747,-1.56419,-0.29447,0
-0.26959,0.73332,-0.18256,0.29607,0.28403,-0.20815,0.68349,0.21126,-0.45798,-0.25275,-0.16694,0.24988,0.08872,0.24338,-1.09723,-0.63391,0.42152,-0.47967,0.47534,-0.02989,0.83026,-0.40022,-0.14044,0.76193,-0.23207,-1.87655,-0.00825,1.06198,0
2.69565,2.40809,-1.17729,0.05064,0.52003,1.19257,-2.37396,-0.80421,0.73397,-0.43314,2.26167,-0.33121,-2.38606,-0.14796,-0.19484,0.12636,0.20782,-0.78105,-1.01437,-0.21230,1.57434,0.42950,0.77291,0.92147,1.22146,-0.37776,0.83324,1.19351,0
-0.35476,0.44724,-0.26463,-0.16204,-0.88825,-0.05941,0.81240,0.37517,-1.11784,0.05900,-0.67142,-1.32339,-0.00402,0.73157,0.03145,0.31266,0.09376,-0.15810,-0.51830,-0.41447,-0.39790,1.95245,0.78343,1.22763,2.43757,1.82387,0.57053,1.64867,0
-0.35363,0.03406,1.68033,1.34363,-2.00124,-0.54718,2.23255,0.41042,-2.42420,0.58282,0.72534,0.29905,-0.54464,-0.28601,-0.11033,-1.22869,1.15385,-0.48326,-0.64058,-0.31813,1.39119,0.96150,1.31685,-1.39948,1.56938,0.86319,1.58210,-0.69201,0
-0.36622,1.01399,-0.16741,0.12178,0.16598,-0.23274,0.36050,0.22142,-0.03537,-0.20021,-0.68051,0.58209,0.15476,-0.13558,-0.55024,0.04780,0.02361,-0.59362,0.11888,0.82308,0.40532,-0.59717,-0.23931,1.07190,-0.91266,-0.99444,-1.15956,0.74396,1
